source_index,candidate_id,augmented_field,pivot_lang,gold_label,original_premise,original_hypothesis,augmented_premise,augmented_hypothesis,original_sentence,back_translated_sentence,accepted,reasons,semantic_forward_entailment,semantic_backward_entailment,semantic_min,nli_predicted_label,nli_gold_probability,hard_cue_changes,soft_cue_changes,number_cues_before,number_cues_after,change_ratio,length_ratio,source_to_pivot_over_limit,source_to_pivot_truncated,pivot_to_source_over_limit,pivot_to_source_truncated,was_truncated,translation_model,translation_model_revision,verifier_model,verifier_model_revision,risk_score,human_semantic_equivalent,human_label_preserved,human_useful_augmentation,human_notes
18,18:premise:fra_Latn,premise,fra_Latn,entailment,A dog running fast with ears flying.,The dog is running fast.,A dog that runs fast with flying ears.,The dog is running fast.,A dog running fast with ears flying.,A dog that runs fast with flying ears.,True,[],0.9957169890403748,0.9942838549613953,0.9942838549613953,0,0.9910236597061157,[],[],,,0.2702702702702703,1.0555555555555556,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.01469249,,,,
19,19:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,A young boy sit alone in a wagon and holds on tightly to two cattle as they follow his mother's wagon down a dusty dirt road.,A boy and his mother are moving.,A young boy sit alone in a wagon and holds on tightly to two cattle as they follow his mother's wagon down a dusty dirt road.,A boy and his mother are moving.,A boy and his mother are moving.,A boy and his mother are moving.,False,"[""trivial_copy"",""label_flip""]",0.9970179796218872,0.9970179796218872,0.9970179796218872,0,0.01434814091771841,[],[],,,0.0,1.0,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.98863388,,,,
19,19:premise:fra_Latn,premise,fra_Latn,neutral,A young boy sit alone in a wagon and holds on tightly to two cattle as they follow his mother's wagon down a dusty dirt road.,A boy and his mother are moving.,A young boy is sitting alone in a chariot and clinging tightly to two cattle that follow his mother's chariot on a dirt road.,A boy and his mother are moving.,A young boy sit alone in a wagon and holds on tightly to two cattle as they follow his mother's wagon down a dusty dirt road.,A young boy is sitting alone in a chariot and clinging tightly to two cattle that follow his mother's chariot on a dirt road.,False,"[""semantic_drift"",""label_flip""]",0.34918639063835144,0.9048515558242798,0.34918639063835144,0,0.05709698423743248,[],[],,,0.21599999999999997,1.0,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.59371663,,,,
20,20:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,A woman in a white jacket is standing next to an older woman while reviewing a subway map.,Two two women are going to take the subway into town.,A woman in a white jacket is standing next to an older woman while reviewing a subway map.,Two women are taking the subway to the city.,Two two women are going to take the subway into town.,Two women are taking the subway to the city.,False,"[""hard_cue_changed""]",0.9939765930175781,0.9970983266830444,0.9939765930175781,1,0.970716655254364,"[{""group"":""number"",""original"":{""two"":2},""candidate"":{""two"":1},""field"":""hypothesis""}]",[],"{""two"":2}","{""two"":1}",0.2989690721649485,0.8301886792452831,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.03530675,,,,
20,20:premise:fra_Latn,premise,fra_Latn,neutral,A woman in a white jacket is standing next to an older woman while reviewing a subway map.,Two two women are going to take the subway into town.,A woman in a white jacket is standing next to an elderly woman looking at a map of the subway.,Two two women are going to take the subway into town.,A woman in a white jacket is standing next to an older woman while reviewing a subway map.,A woman in a white jacket is standing next to an elderly woman looking at a map of the subway.,True,[],0.9870295524597168,0.9974886178970337,0.9870295524597168,1,0.9935508966445923,[],[],,,0.19565217391304346,1.0444444444444445,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.01941955,,,,
21,21:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,Two girls looking in microscopes.,the two girls are listening to music while in science class instead of doing their homework,Two girls looking in microscopes.,Both girls listen to music in science class instead of doing their homework.,the two girls are listening to music while in science class instead of doing their homework,Both girls listen to music in science class instead of doing their homework.,False,"[""hard_cue_changed""]",0.9962235689163208,0.995875895023346,0.995875895023346,2,0.9995075464248657,"[{""group"":""number"",""original"":{""two"":1},""candidate"":{},""field"":""hypothesis""}]",[],"{""two"":1}",{},0.12574850299401197,0.8351648351648352,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00461656,,,,
21,21:premise:fra_Latn,premise,fra_Latn,contradiction,Two girls looking in microscopes.,the two girls are listening to music while in science class instead of doing their homework,Two girls looking at the microscope.,the two girls are listening to music while in science class instead of doing their homework,Two girls looking in microscopes.,Two girls looking at the microscope.,True,[],0.9767071008682251,0.9540716409683228,0.9540716409683228,2,0.9994245767593384,[],"[{""group"":""space"",""original"":{""in"":1},""candidate"":{},""field"":""premise""}]",,,0.13043478260869568,1.0909090909090908,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.14650378,,,,
22,22:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,Two men in suits laugh together.,The two guys in suits are talking and smiling.,Two men in suits laugh together.,The two guys in the suit are talking and smiling.,The two guys in suits are talking and smiling.,The two guys in the suit are talking and smiling.,False,"[""low_nli_confidence""]",0.9915891289710999,0.9807124137878418,0.9807124137878418,1,0.7142044305801392,[],[],,,0.052631578947368474,1.065217391304348,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.30508316,,,,
22,22:premise:fra_Latn,premise,fra_Latn,neutral,Two men in suits laugh together.,The two guys in suits are talking and smiling.,Two men in suits laughing together.,The two guys in suits are talking and smiling.,Two men in suits laugh together.,Two men in suits laughing together.,False,"[""label_flip""]",0.9958398342132568,0.9967206120491028,0.9958398342132568,0,0.45672398805618286,[],[],,,0.04477611940298509,1.09375,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.54743618,,,,
23,23:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,"Two men walk in the park, one with a shaggy dog on a leash and a device for cleaning up canine droppings.",The dog isn't shaggy,"Two men walk in the park, one with a shaggy dog on a leash and a device for cleaning up canine droppings.",The dog's not sexy.,The dog isn't shaggy,The dog's not sexy.,False,"[""hard_cue_changed"",""semantic_drift"",""label_flip""]",0.022726181894540787,0.0067181834019720554,0.0067181834019720554,1,0.006090196315199137,"[{""group"":""negation"",""original"":{""n't"":1},""candidate"":{""not"":1},""field"":""hypothesis""}]",[],,,0.33333333333333337,0.95,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.98719162,,,,
23,23:premise:fra_Latn,premise,fra_Latn,contradiction,"Two men walk in the park, one with a shaggy dog on a leash and a device for cleaning up canine droppings.",The dog isn't shaggy,"Two men are walking in the park, one with a dog on a rope and a canine excrement cleaner.",The dog isn't shaggy,"Two men walk in the park, one with a shaggy dog on a leash and a device for cleaning up canine droppings.","Two men are walking in the park, one with a dog on a rope and a canine excrement cleaner.",False,"[""semantic_drift"",""label_flip""]",0.9899842739105225,0.020289311185479164,0.020289311185479164,1,0.0018931339727714658,[],[],,,0.3402061855670103,0.8476190476190476,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.97781755,,,,
24,24:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,A woman wearing a black stands in front of a counter while she holds a piece of meat.,The woman is naked while holding a salad.,A woman wearing a black stands in front of a counter while she holds a piece of meat.,The woman is naked holding a salad.,The woman is naked while holding a salad.,The woman is naked holding a salad.,True,[],0.9969432950019836,0.9966807961463928,0.9966807961463928,2,0.9996335506439209,[],[],,,0.07894736842105265,0.8536585365853658,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00368565,,,,
24,24:premise:fra_Latn,premise,fra_Latn,contradiction,A woman wearing a black stands in front of a counter while she holds a piece of meat.,The woman is naked while holding a salad.,A woman in black is standing in front of a counter holding a piece of meat.,The woman is naked while holding a salad.,A woman wearing a black stands in front of a counter while she holds a piece of meat.,A woman in black is standing in front of a counter holding a piece of meat.,True,[],0.9966766834259033,0.9976118803024292,0.9966766834259033,2,0.999494194984436,[],"[{""group"":""space"",""original"":{""front"":1,""in"":1},""candidate"":{""front"":1,""in"":2},""field"":""premise""}]",,,0.17500000000000004,0.8823529411764706,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.10382912,,,,
25,25:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,"Two teams, one wearing blue and white, the other in red and white, are playing football.",There are people playing a game.,"Two teams, one wearing blue and white, the other in red and white, are playing football.",There are people who play a game.,There are people playing a game.,There are people who play a game.,True,[],0.997711181640625,0.9970611929893494,0.9970611929893494,0,0.9927611351013184,[],[],,,0.10769230769230764,1.03125,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.01017767,,,,
25,25:premise:fra_Latn,premise,fra_Latn,entailment,"Two teams, one wearing blue and white, the other in red and white, are playing football.",There are people playing a game.,"Two teams, one in blue and white, the other in red and white, play football.",There are people playing a game.,"Two teams, one wearing blue and white, the other in red and white, are playing football.","Two teams, one in blue and white, the other in red and white, play football.",True,[],0.9894132018089294,0.9943878054618835,0.9894132018089294,0,0.9904975295066833,[],"[{""group"":""space"",""original"":{""in"":1},""candidate"":{""in"":2},""field"":""premise""}]",,,0.07317073170731703,0.8636363636363636,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.12008927,,,,
26,26:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,"A balding man in a dark suit and maroon tie, with a mustache and beard, plays bagpipes, as a young blond woman standing next to him in a light blue crop top and skirt listens and sticks her tongue out.",a balding man with facial hair wearing a dark suit and tie plays bagpipes as a young blonde woman stands next to him in a blue shirt and skirt sticking her tongue out.,"A balding man in a dark suit and maroon tie, with a mustache and beard, plays bagpipes, as a young blond woman standing next to him in a light blue crop top and skirt listens and sticks her tongue out.",A white-headed man with facial hair wearing a suit and a dark tie plays the pipette while a young blonde stands beside him in a blue shirt and a skirt that stretches out his tongue.,a balding man with facial hair wearing a dark suit and tie plays bagpipes as a young blonde woman stands next to him in a blue shirt and skirt sticking her tongue out.,A white-headed man with facial hair wearing a suit and a dark tie plays the pipette while a young blonde stands beside him in a blue shirt and a skirt that stretches out his tongue.,False,"[""semantic_drift""]",0.13866588473320007,0.9184703230857849,0.13866588473320007,0,0.9246857762336731,[],"[{""group"":""space"",""original"":{""in"":1},""candidate"":{""beside"":1,""in"":1},""field"":""hypothesis""}]",,,0.26436781609195403,1.0838323353293413,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.03664834,,,,
26,26:premise:fra_Latn,premise,fra_Latn,entailment,"A balding man in a dark suit and maroon tie, with a mustache and beard, plays bagpipes, as a young blond woman standing next to him in a light blue crop top and skirt listens and sticks her tongue out.",a balding man with facial hair wearing a dark suit and tie plays bagpipes as a young blonde woman stands next to him in a blue shirt and skirt sticking her tongue out.,"A white-headed man in a black suit and a brown tie, with a moustache and a beard, plays pipes, while a young blonde woman stands beside him in a light blue top and a skirt listens and",a balding man with facial hair wearing a dark suit and tie plays bagpipes as a young blonde woman stands next to him in a blue shirt and skirt sticking her tongue out.,"A balding man in a dark suit and maroon tie, with a mustache and beard, plays bagpipes, as a young blond woman standing next to him in a light blue crop top and skirt listens and sticks her tongue out.","A white-headed man in a black suit and a brown tie, with a moustache and a beard, plays pipes, while a young blonde woman stands beside him in a light blue top and a skirt listens and",False,"[""semantic_drift"",""label_flip""]",0.9312997460365295,0.001005774480290711,0.001005774480290711,1,0.08289541304111481,[],"[{""group"":""space"",""original"":{""in"":2},""candidate"":{""beside"":1,""in"":2},""field"":""premise""}]",,,0.21875,0.9104477611940298,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,2.01609881,,,,
27,27:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,Man riding a yellow machine on a dirt field at an event,a man is driving a piece of equipment on the grounds of a venue.,Man riding a yellow machine on a dirt field at an event,A man drives equipment on the ground of a place.,a man is driving a piece of equipment on the grounds of a venue.,A man drives equipment on the ground of a place.,True,[],0.9972220659255981,0.9830445051193237,0.9830445051193237,0,0.996451735496521,[],[],,,0.2321428571428571,0.75,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.02050376,,,,
