input_position,source_index,candidate_id,augmented_field,old_accepted,real_accepted,old_reasons,real_reasons,source_nli_status,semantic_min,candidate_nli_gold_probability,generation_truncated,decision_change,difference_category
211,138993,138993:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9957876801490784,0.9955253005027771,False,MATCH,none
212,141282,141282:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.997435986995697,0.9988810420036316,False,MATCH,none
213,141386,141386:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9907779693603516,0.999359667301178,False,MATCH,none
214,141712,141712:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9924436211585999,0.9488495588302612,False,MATCH,none
214,141712,141712:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9945456981658936,0.9156171679496765,False,MATCH,none
215,141719,141719:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9693567752838135,0.9977884292602539,False,MATCH,none
216,142281,142281:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9800553321838379,0.994147777557373,False,MATCH,none
216,142281,142281:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.972724974155426,0.9827350974082947,False,MATCH,none
217,143023,143023:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9811162948608398,0.9989690780639648,False,MATCH,none
218,143539,143539:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9894422292709351,0.9811026453971863,False,MATCH,none
218,143539,143539:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9965233206748962,0.9739134907722473,False,MATCH,none
219,145395,145395:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.997424840927124,0.9983635544776917,False,MATCH,none
220,145658,145658:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.99553382396698,0.9921565055847168,False,MATCH,none
221,146160,146160:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9876288175582886,0.9498322606086731,False,MATCH,none
221,146160,146160:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9960556030273438,0.8181596994400024,False,MATCH,none
224,148216,148216:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9940933585166931,0.9946413040161133,False,MATCH,none
224,148216,148216:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9931718111038208,0.9941213726997375,False,MATCH,none
225,148356,148356:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9404593706130981,0.9992294311523438,False,MATCH,none
226,150141,150141:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9907252192497253,0.9992445707321167,False,MATCH,none
226,150141,150141:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.997613787651062,0.9988170862197876,False,MATCH,none
228,150697,150697:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9970937967300415,0.9997153878211975,False,MATCH,none
229,151152,151152:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9935343265533447,0.9992446899414062,False,MATCH,none
231,155127,155127:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9910622835159302,0.993672251701355,False,MATCH,none
231,155127,155127:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9927642941474915,0.9951344132423401,False,MATCH,none
232,158708,158708:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.984447717666626,0.9900574088096619,False,MATCH,none
232,158708,158708:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9691116213798523,0.9985203146934509,False,MATCH,none
234,159758,159758:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9884023070335388,0.9994252920150757,False,MATCH,none
235,160952,160952:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9942143559455872,0.9976354837417603,False,MATCH,none
235,160952,160952:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.996954083442688,0.9808335304260254,False,MATCH,none
236,161674,161674:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9953263998031616,0.996517539024353,False,MATCH,none
238,163640,163640:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9956576824188232,0.9958640336990356,False,MATCH,none
239,164057,164057:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9918237328529358,0.9996349811553955,False,MATCH,none
239,164057,164057:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9968287348747253,0.999672532081604,False,MATCH,none
240,164421,164421:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9944493770599365,0.9989099502563477,False,MATCH,none
241,165214,165214:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9927771091461182,0.9994896650314331,False,MATCH,none
242,166345,166345:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9914344549179077,0.9990070462226868,False,MATCH,none
244,167459,167459:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9941074848175049,0.9486319422721863,False,MATCH,none
244,167459,167459:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9962194561958313,0.9938333034515381,False,MATCH,none
245,167720,167720:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9370728731155396,0.9989070892333984,False,MATCH,none
245,167720,167720:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9119598269462585,0.9980865716934204,False,MATCH,none
246,168963,168963:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9979305267333984,0.990707278251648,False,MATCH,none
247,169049,169049:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.997379720211029,0.9490492939949036,False,MATCH,none
249,169167,169167:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9953483939170837,0.9993261098861694,False,MATCH,none
250,169975,169975:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9899052977561951,0.9977734684944153,False,MATCH,none
250,169975,169975:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9964338541030884,0.9935280680656433,False,MATCH,none
253,171597,171597:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9970613121986389,0.9978660941123962,False,MATCH,none
254,172675,172675:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.974187433719635,0.9982252717018127,False,MATCH,none
256,173016,173016:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9928340911865234,0.9898166656494141,False,MATCH,none
257,173774,173774:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9968781471252441,0.9958316683769226,False,MATCH,none
258,175645,175645:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9852531552314758,0.9233572483062744,False,MATCH,none
260,176740,176740:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9925709366798401,0.9947348833084106,False,MATCH,none
260,176740,176740:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9886005520820618,0.9268273711204529,False,MATCH,none
265,178067,178067:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9903861284255981,0.9930031895637512,False,MATCH,none
266,178078,178078:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9972448348999023,0.9990754127502441,False,MATCH,none
267,180986,180986:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9838962554931641,0.9984151124954224,False,MATCH,none
267,180986,180986:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9939974546432495,0.998764157295227,False,MATCH,none
269,182307,182307:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9968400001525879,0.9987820982933044,False,MATCH,none
270,182879,182879:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9905456304550171,0.9904764890670776,False,MATCH,none
270,182879,182879:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.995122492313385,0.9879975318908691,False,MATCH,none
271,183621,183621:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9949330687522888,0.9804971218109131,False,MATCH,none
271,183621,183621:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9862465858459473,0.9891960620880127,False,MATCH,none
273,184671,184671:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9953741431236267,0.998414158821106,False,MATCH,none
274,184879,184879:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9937199354171753,0.9899362325668335,False,MATCH,none
275,185263,185263:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9892203211784363,0.9946221113204956,False,MATCH,none
276,188183,188183:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9920758008956909,0.9914005398750305,False,MATCH,none
276,188183,188183:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9973012804985046,0.9972701668739319,False,MATCH,none
278,188555,188555:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9926934242248535,0.9127028584480286,False,MATCH,none
278,188555,188555:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9205495119094849,0.9946426153182983,False,MATCH,none
279,188590,188590:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9446093440055847,0.9223460555076599,False,MATCH,none
279,188590,188590:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9791891574859619,0.9861572980880737,False,MATCH,none
280,188599,188599:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9851164221763611,0.9971488118171692,False,MATCH,none
280,188599,188599:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9970837235450745,0.9982898831367493,False,MATCH,none
281,188981,188981:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9952880144119263,0.9955844283103943,False,MATCH,none
282,189281,189281:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9955951571464539,0.9893345236778259,False,MATCH,none
283,192390,192390:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9963260293006897,0.9983218312263489,False,MATCH,none
285,194020,194020:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9956732392311096,0.9908308982849121,False,MATCH,none
286,195461,195461:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9966172575950623,0.9920280575752258,False,MATCH,none
286,195461,195461:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9961685538291931,0.9911834001541138,False,MATCH,none
287,195920,195920:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9792129397392273,0.9736613035202026,False,MATCH,none
287,195920,195920:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9810636043548584,0.9897050261497498,False,MATCH,none
288,196673,196673:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9972023963928223,0.997423529624939,False,MATCH,none
288,196673,196673:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.99647456407547,0.996746301651001,False,MATCH,none
289,197235,197235:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9743945002555847,0.9966287016868591,False,MATCH,none
290,199215,199215:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9416324496269226,0.982783317565918,False,MATCH,none
291,200568,200568:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9963326454162598,0.9976008534431458,False,MATCH,none
291,200568,200568:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9958406090736389,0.9976320266723633,False,MATCH,none
292,200662,200662:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9977719187736511,0.9378461241722107,False,MATCH,none
293,200772,200772:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9876857995986938,0.992108166217804,False,MATCH,none
295,203055,203055:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9925124645233154,0.9991719722747803,False,MATCH,none
297,204719,204719:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.995609700679779,0.9994074106216431,False,MATCH,none
298,204800,204800:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9515888690948486,0.999173104763031,False,MATCH,none
299,205153,205153:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9974919557571411,0.999349057674408,False,MATCH,none
300,206106,206106:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9265336990356445,0.9984065890312195,False,MATCH,none
301,207276,207276:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.995821475982666,0.9889860153198242,False,MATCH,none
301,207276,207276:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9836570620536804,0.95039302110672,False,MATCH,none
302,207574,207574:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9939035773277283,0.9988011121749878,False,MATCH,none
302,207574,207574:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9936670660972595,0.9978724718093872,False,MATCH,none
303,208906,208906:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9963511228561401,0.9828837513923645,False,MATCH,none
303,208906,208906:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9966208934783936,0.9597503542900085,False,MATCH,none
304,209139,209139:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9962587356567383,0.996067225933075,False,MATCH,none
304,209139,209139:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.996067225933075,0.9982497096061707,False,MATCH,none
305,209684,209684:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9850671291351318,0.9963939785957336,False,MATCH,none
306,209775,209775:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9959250688552856,0.9495683908462524,False,MATCH,none
309,213001,213001:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.997643768787384,0.9948635697364807,False,MATCH,none
310,213279,213279:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9652286171913147,0.9950607419013977,False,MATCH,none
310,213279,213279:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9975526928901672,0.9965657591819763,False,MATCH,none
312,214226,214226:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9915447235107422,0.9993630051612854,False,MATCH,none
314,215221,215221:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9914189577102661,0.9941800832748413,False,MATCH,none
314,215221,215221:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.996536135673523,0.9980021119117737,False,MATCH,none
315,215707,215707:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9962853193283081,0.9967691898345947,False,MATCH,none
315,215707,215707:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9908567667007446,0.996479332447052,False,MATCH,none
316,215759,215759:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9975346326828003,0.9993840456008911,False,MATCH,none
319,216738,216738:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9947598576545715,0.9904601573944092,False,MATCH,none
319,216738,216738:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9628313183784485,0.9798272848129272,False,MATCH,none
320,217803,217803:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9866074323654175,0.9831498265266418,False,MATCH,none
321,218103,218103:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9976206421852112,0.9982841610908508,False,MATCH,none
322,218557,218557:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.976550281047821,0.952399730682373,False,MATCH,none
322,218557,218557:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9948456287384033,0.9991747736930847,False,MATCH,none
323,219803,219803:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9946927428245544,0.9977287650108337,False,MATCH,none
323,219803,219803:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9963797926902771,0.9969205856323242,False,MATCH,none
324,221452,221452:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.994277834892273,0.9949231743812561,False,MATCH,none
324,221452,221452:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9971081614494324,0.9959378242492676,False,MATCH,none
326,223038,223038:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9955418705940247,0.9927746057510376,False,MATCH,none
327,223113,223113:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9957186579704285,0.995002806186676,False,MATCH,none
327,223113,223113:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9891204833984375,0.9633411169052124,False,MATCH,none
328,224071,224071:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.954211950302124,0.999625563621521,False,MATCH,none
329,224732,224732:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9946885108947754,0.9990618824958801,False,MATCH,none
329,224732,224732:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9893938899040222,0.998481810092926,False,MATCH,none
331,226116,226116:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9962981343269348,0.9840293526649475,False,MATCH,none
333,226504,226504:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9895418882369995,0.9857621192932129,False,MATCH,none
335,226981,226981:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9969123601913452,0.996791660785675,False,MATCH,none
336,227619,227619:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9850322008132935,0.9992004036903381,False,MATCH,none
336,227619,227619:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9715660214424133,0.9988000392913818,False,MATCH,none
338,230044,230044:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9913877844810486,0.9988617897033691,False,MATCH,none
339,230599,230599:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9952333569526672,0.9994851350784302,False,MATCH,none
340,231324,231324:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9976369142532349,0.9982030391693115,False,MATCH,none
342,232796,232796:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9962823987007141,0.9967823028564453,False,MATCH,none
343,232922,232922:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9949243068695068,0.9971917271614075,False,MATCH,none
344,233399,233399:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9769569039344788,0.997079610824585,False,MATCH,none
344,233399,233399:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9928926229476929,0.9983785152435303,False,MATCH,none
345,233423,233423:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9919971823692322,0.9971972703933716,False,MATCH,none
345,233423,233423:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9964853525161743,0.9988422989845276,False,MATCH,none
346,233782,233782:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9948204755783081,0.9995948672294617,False,MATCH,none
346,233782,233782:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9980437755584717,0.9995841383934021,False,MATCH,none
348,233997,233997:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.990706741809845,0.9992126226425171,False,MATCH,none
350,235554,235554:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9559357762336731,0.9305588006973267,False,MATCH,none
351,236796,236796:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9953373670578003,0.9988508224487305,False,MATCH,none
353,237389,237389:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9970647692680359,0.991324782371521,False,MATCH,none
354,238210,238210:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.996320366859436,0.9973579049110413,False,MATCH,none
355,238582,238582:premise:fra_Latn,premise,True,True,[],[],RELIABLE_GOLD,0.9976016879081726,0.9994646906852722,False,MATCH,none
355,238582,238582:hypothesis:fra_Latn,hypothesis,True,True,[],[],RELIABLE_GOLD,0.9890852570533752,0.9987026453018188,False,MATCH,none
