input_position,source_index,candidate_id,augmented_field,gold_label,source_nli_status,original_nli_predicted_label,original_nli_gold_probability,translation_performed,original_sentence,back_translated_sentence,semantic_forward,semantic_backward,semantic_min,candidate_nli_predicted_label,candidate_nli_gold_probability,generation_truncated,source_to_pivot_generation_truncated,pivot_to_source_generation_truncated,logical_cue_changes,hard_cue_changes,soft_cue_changes,change_ratio,accepted,reasons,translation_model,translation_model_revision,verifier_model,verifier_model_revision
47,32579,32579:premise:fra_Latn,premise,neutral,RELIABLE_GOLD,neutral,0.9976015686988831,True,"Two musicians are carrying speakers, guitars, and musical equipment.","Two musicians carry loudspeakers, guitars, and musical instruments.",0.9947825074195862,0.993746280670166,0.993746280670166,neutral,0.9983035326004028,False,False,False,[],[],[],0.15555555555555556,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
48,32673,32673:hypothesis:fra_Latn,hypothesis,contradiction,RELIABLE_GOLD,contradiction,0.9993467926979065,True,Noone is watching the man.,No one's watching him.,0.9975220561027527,0.9966239929199219,0.9966239929199219,contradiction,0.9994598031044006,False,False,False,"[{""group"":""negation"",""original"":{""nobody"":1},""candidate"":{""no"":1},""field"":""hypothesis""}]",[],"[{""group"":""negation"",""original"":{""nobody"":1},""candidate"":{""no"":1},""field"":""hypothesis""}]",0.20833333333333337,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
49,34221,34221:hypothesis:fra_Latn,hypothesis,neutral,RELIABLE_GOLD,neutral,0.9715840220451355,True,Two men are out in the mountains.,Two men are in the mountains.,0.996299684047699,0.9931227564811707,0.9931227564811707,neutral,0.9631985425949097,False,False,False,[],[],[],0.06451612903225812,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
51,37727,37727:premise:fra_Latn,premise,neutral,RELIABLE_GOLD,neutral,0.999016284942627,True,"A person holding up a red, yellow and purple striped flag on a street.","A person holding a red, yellow and purple stripe flag in the street.",0.9929296374320984,0.9879141449928284,0.9879141449928284,neutral,0.9990366697311401,False,False,False,"[{""group"":""space"",""original"":{""on"":1},""candidate"":{""in"":1},""field"":""premise""}]",[],"[{""group"":""space"",""original"":{""on"":1},""candidate"":{""in"":1},""field"":""premise""}]",0.07246376811594202,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
51,37727,37727:hypothesis:fra_Latn,hypothesis,neutral,RELIABLE_GOLD,neutral,0.999016284942627,True,The person holds the flag of their home country.,The person holds the flag of his country of origin.,0.9861773252487183,0.9841206669807434,0.9841206669807434,neutral,0.998988926410675,False,False,False,[],[],[],0.19191919191919193,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
53,38101,38101:hypothesis:fra_Latn,hypothesis,neutral,RELIABLE_GOLD,neutral,0.9979598522186279,True,The girl is not wearing shoes.,The girl doesn't wear shoes.,0.9978317618370056,0.9950405955314636,0.9950405955314636,neutral,0.9986128807067871,False,False,False,[],[],[],0.1724137931034483,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
54,38352,38352:premise:fra_Latn,premise,contradiction,RELIABLE_GOLD,contradiction,0.999405026435852,True,A baby that is smiling big.,A baby who smiles big.,0.9966371059417725,0.9934139847755432,0.9934139847755432,contradiction,0.9993332028388977,False,False,False,[],[],[],0.26530612244897955,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
54,38352,38352:hypothesis:fra_Latn,hypothesis,contradiction,RELIABLE_GOLD,contradiction,0.999405026435852,True,A kid is crying.,A child is crying.,0.9977225661277771,0.9978594183921814,0.9977225661277771,contradiction,0.9994039535522461,False,False,False,[],[],[],0.11764705882352944,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
55,40045,40045:hypothesis:fra_Latn,hypothesis,contradiction,RELIABLE_GOLD,contradiction,0.9992152452468872,True,Laura Bush reads a newspaper while eating an orange.,Laura Bush is reading a newspaper eating an orange.,0.9940527081489563,0.9972339272499084,0.9940527081489563,contradiction,0.9994814991950989,False,False,False,[],[],[],0.12621359223300976,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
56,40130,40130:hypothesis:fra_Latn,hypothesis,entailment,RELIABLE_GOLD,entailment,0.9957807064056396,True,The man is outside talking on his cellphone.,The man's outside talking on his cell phone.,0.9983545541763306,0.9975771307945251,0.9975771307945251,entailment,0.9963585734367371,False,False,False,[],[],[],0.045454545454545414,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
57,40441,40441:premise:fra_Latn,premise,neutral,RELIABLE_GOLD,neutral,0.9077663421630859,True,"two men, one in a red shirt, running towards a Frisbee.","Two men, one in a red shirt, running to a frisbee.",0.9962092638015747,0.9964786171913147,0.9962092638015747,neutral,0.925004243850708,False,False,False,[],[],[],0.04761904761904767,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
58,41993,41993:premise:fra_Latn,premise,neutral,RELIABLE_GOLD,neutral,0.9612749218940735,True,A man wearing glasses sitting at a desk with a large pile of papers.,A man in glasses sitting at a desk with a big pile of paper.,0.9970090985298157,0.9963470101356506,0.9963470101356506,neutral,0.939568042755127,False,False,False,"[{""group"":""space"",""original"":{},""candidate"":{""in"":1},""field"":""premise""}]",[],"[{""group"":""space"",""original"":{},""candidate"":{""in"":1},""field"":""premise""}]",0.09375,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
59,42372,42372:premise:fra_Latn,premise,entailment,RELIABLE_GOLD,entailment,0.991329550743103,True,Young asian boy sits down and reads a book at a book fair as a female looks on.,A young Asian man is reading a book at a book fair in front of a woman.,0.9958205223083496,0.981825053691864,0.981825053691864,entailment,0.9897957444190979,False,False,False,"[{""group"":""space"",""original"":{""on"":1},""candidate"":{""front"":1,""in"":1},""field"":""premise""}]",[],"[{""group"":""space"",""original"":{""on"":1},""candidate"":{""front"":1,""in"":1},""field"":""premise""}]",0.3466666666666667,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
61,43588,43588:premise:fra_Latn,premise,contradiction,RELIABLE_GOLD,contradiction,0.9984758496284485,True,Two women are wearing sunglasses and eating food.,Two women wearing sunglasses and eating food.,0.9942954182624817,0.9916390776634216,0.9916390776634216,contradiction,0.9992528557777405,False,False,False,[],[],[],0.04255319148936165,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
61,43588,43588:hypothesis:fra_Latn,hypothesis,contradiction,RELIABLE_GOLD,contradiction,0.9984758496284485,True,Two men are playing baseball.,Two men playing baseball.,0.9963448643684387,0.9948115348815918,0.9948115348815918,contradiction,0.9995180368423462,False,False,False,[],[],[],0.07407407407407407,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
62,43604,43604:premise:fra_Latn,premise,contradiction,RELIABLE_GOLD,contradiction,0.9991143345832825,True,Two women eating food with sunglasses on.,Two women eating with sunglasses.,0.9957950115203857,0.9656963348388672,0.9656963348388672,contradiction,0.9991897940635681,False,False,False,"[{""group"":""space"",""original"":{""on"":1},""candidate"":{},""field"":""premise""}]",[],"[{""group"":""space"",""original"":{""on"":1},""candidate"":{},""field"":""premise""}]",0.10810810810810811,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
62,43604,43604:hypothesis:fra_Latn,hypothesis,contradiction,RELIABLE_GOLD,contradiction,0.9991143345832825,True,Two women are working on a puzzle.,Two women working on a puzzle.,0.9972621202468872,0.9966756105422974,0.9966756105422974,contradiction,0.9992027878761292,False,False,False,[],[],[],0.0625,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
63,44726,44726:premise:fra_Latn,premise,entailment,RELIABLE_GOLD,entailment,0.9923093318939209,True,A boy is checking a system on the computer.,A boy checks a system on the computer.,0.9974130988121033,0.9956954717636108,0.9956954717636108,entailment,0.9911562204360962,False,False,False,[],[],[],0.0864197530864198,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
64,45940,45940:premise:fra_Latn,premise,neutral,RELIABLE_GOLD,neutral,0.9955845475196838,True,A dog runs while holding an object in its mouth.,A dog runs when he holds an object in his mouth.,0.9751476049423218,0.9888989329338074,0.9751476049423218,neutral,0.8754958510398865,False,False,False,[],[],[],0.125,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
65,46018,46018:premise:fra_Latn,premise,neutral,RELIABLE_GOLD,neutral,0.9923380017280579,True,Two boys in yellow shirts walk in a field.,Two boys in yellow shirts are walking in a field.,0.9967964291572571,0.9971467852592468,0.9967964291572571,neutral,0.990346372127533,False,False,False,[],[],[],0.07692307692307687,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
66,46166,46166:premise:fra_Latn,premise,entailment,RELIABLE_GOLD,entailment,0.9831985831260681,True,Lovers kiss before they part.,Lovers kiss before they break up.,0.9956477284431458,0.9958847165107727,0.9956477284431458,entailment,0.9826149940490723,False,False,False,[],[],[],0.16129032258064513,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
66,46166,46166:hypothesis:fra_Latn,hypothesis,entailment,RELIABLE_GOLD,entailment,0.9831985831260681,True,lovers are kissing,Lovers kissing each other,0.978054940700531,0.988856852054596,0.978054940700531,entailment,0.9768064618110657,False,False,False,[],[],[],0.34883720930232553,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
68,48670,48670:premise:fra_Latn,premise,entailment,RELIABLE_GOLD,entailment,0.9531211256980896,True,Two children are sitting shirtless on a trampoline.,Two kids sitting on a trampoline without a shirt.,0.9966893196105957,0.9968656897544861,0.9966893196105957,entailment,0.9804713726043701,False,False,False,"[{""group"":""negation"",""original"":{},""candidate"":{""without"":1},""field"":""premise""}]",[],"[{""group"":""negation"",""original"":{},""candidate"":{""without"":1},""field"":""premise""}]",0.38,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
68,48670,48670:hypothesis:fra_Latn,hypothesis,entailment,RELIABLE_GOLD,entailment,0.9531211256980896,True,The children are outside.,The kids are outside.,0.998035728931427,0.9975912570953369,0.9975912570953369,entailment,0.9614853858947754,False,False,False,[],[],[],0.17391304347826086,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
69,48793,48793:hypothesis:fra_Latn,hypothesis,entailment,RELIABLE_GOLD,entailment,0.9964689016342163,True,Man takes a walk.,The man is taking a walk.,0.9954804182052612,0.997312605381012,0.9954804182052612,entailment,0.9905185103416443,False,False,False,[],[],[],0.2857142857142857,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
70,48999,48999:premise:fra_Latn,premise,neutral,RELIABLE_GOLD,neutral,0.9978662133216858,True,A person does a jump on a bike in a natural setting.,A person jumps on a bicycle in a natural setting.,0.9949542880058289,0.9969948530197144,0.9949542880058289,neutral,0.998033344745636,False,False,False,[],[],[],0.12871287128712872,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
72,49929,49929:premise:fra_Latn,premise,neutral,RELIABLE_GOLD,neutral,0.9992507100105286,True,A crowd full of people are holding flags and signs.,A crowd filled with flags and signs.,0.9948575496673584,0.9754267930984497,0.9754267930984497,neutral,0.9990143775939941,False,False,False,[],[],[],0.31034482758620685,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
72,49929,49929:hypothesis:fra_Latn,hypothesis,neutral,RELIABLE_GOLD,neutral,0.9992507100105286,True,A crowd of protesters hold anti abortion signs.,A crowd of protesters are holding anti-abortion signs.,0.9977306723594666,0.9980000853538513,0.9977306723594666,neutral,0.9991382360458374,False,False,False,[],[],[],0.08910891089108908,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
73,50615,50615:premise:fra_Latn,premise,contradiction,RELIABLE_GOLD,contradiction,0.9993504881858826,True,A ballet dancer poses at a photo shoot.,A ballet dancer poses during a photo shoot.,0.996086597442627,0.9972353577613831,0.996086597442627,contradiction,0.9993391633033752,False,False,False,"[{""group"":""time"",""original"":{},""candidate"":{""during"":1},""field"":""premise""}]",[],"[{""group"":""time"",""original"":{},""candidate"":{""during"":1},""field"":""premise""}]",0.09756097560975607,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
76,52808,52808:premise:fra_Latn,premise,contradiction,RELIABLE_GOLD,contradiction,0.9609857797622681,True,A warehouse manager assisting an employee.,A warehouse manager assists an employee.,0.997268557548523,0.9964189529418945,0.9964189529418945,contradiction,0.8604274392127991,False,False,False,[],[],[],0.04878048780487809,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
78,53773,53773:premise:fra_Latn,premise,neutral,RELIABLE_GOLD,neutral,0.9984604120254517,True,A man looks across a city street at night.,A man looks across a street in the city at night.,0.9941279888153076,0.996272087097168,0.9941279888153076,neutral,0.9985520243644714,False,False,False,"[{""group"":""space"",""original"":{},""candidate"":{""in"":1},""field"":""premise""}]",[],"[{""group"":""space"",""original"":{},""candidate"":{""in"":1},""field"":""premise""}]",0.18681318681318682,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
78,53773,53773:hypothesis:fra_Latn,hypothesis,neutral,RELIABLE_GOLD,neutral,0.9984604120254517,True,A man looks for criminal activity in the dark streets.,A man is looking for criminal activity in the dark streets.,0.9943838119506836,0.996107280254364,0.9943838119506836,neutral,0.9987524747848511,False,False,False,[],[],[],0.06194690265486724,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
80,54941,54941:hypothesis:fra_Latn,hypothesis,entailment,RELIABLE_GOLD,entailment,0.9970095157623291,True,A girl cuts the cheese.,There's a girl cutting the cheese.,0.9970856308937073,0.9971961975097656,0.9970856308937073,entailment,0.9971457123756409,False,False,False,[],[],[],0.22807017543859653,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
81,55266,55266:hypothesis:fra_Latn,hypothesis,contradiction,RELIABLE_GOLD,contradiction,0.9994255304336548,True,The man is naked,The man is naked .,0.9957647323608398,0.9940705895423889,0.9940705895423889,contradiction,0.9975228905677795,False,False,False,[],[],[],0.05882352941176472,True,[],facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb
