source_index,candidate_id,augmented_field,pivot_lang,gold_label,original_premise,original_hypothesis,augmented_premise,augmented_hypothesis,original_sentence,back_translated_sentence,accepted,reasons,semantic_forward_entailment,semantic_backward_entailment,semantic_min,nli_predicted_label,nli_gold_probability,hard_cue_changes,soft_cue_changes,number_cues_before,number_cues_after,change_ratio,length_ratio,source_to_pivot_over_limit,source_to_pivot_truncated,pivot_to_source_over_limit,pivot_to_source_truncated,was_truncated,translation_model,translation_model_revision,verifier_model,verifier_model_revision,risk_score,human_semantic_equivalent,human_label_preserved,human_useful_augmentation,human_notes,original_nli_predicted_label,original_nli_gold_probability,original_entailment_probability,original_neutral_probability,original_contradiction_probability,candidate_nli_predicted_label,candidate_nli_gold_probability,original_matches_gold,candidate_matches_gold,nli_transition,nli_gold_probability_delta,confidence_drop,large_confidence_drop,large_confidence_increase,original_source_index
14,14:premise:fra_Latn,premise,fra_Latn,neutral,A group of young students are hanging out together in a university.,Students sit together by the Student Union building.,A group of young students hanging out together at a university.,Students sit together by the Student Union building.,A group of young students are hanging out together in a university.,A group of young students hanging out together at a university.,True,[],0.9953858256340027,0.9940946698188782,0.9940946698188782,1,0.9955888986587524,[],"[{""group"":""space"",""original"":{""in"":1},""candidate"":{},""field"":""premise""}]",,,0.06153846153846154,0.9402985074626866,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.11031643,,,,,neutral,0.9966065883636475,0.002562662586569786,0.9966065883636475,0.0008307644748128951,neutral,0.9955888986587524,True,True,STABLE_GOLD,-0.0010176897048950195,False,False,False,5560
15,15:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,A blond singer is performing as people dance behind her.,Gwen Stefani sings while fans dance.,A blond singer is performing as people dance behind her.,Gwen Stefani sings while the fans dance.,Gwen Stefani sings while fans dance.,Gwen Stefani sings while the fans dance.,True,[],0.9950972199440002,0.9968830943107605,0.9950972199440002,1,0.9957078695297241,[],[],,,0.052631578947368474,1.1111111111111112,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00919491,,,,,neutral,0.9921020865440369,0.00725846691057086,0.9921020865440369,0.0006395249511115253,neutral,0.9957078695297241,True,True,STABLE_GOLD,0.003605782985687256,False,False,False,5704
15,15:premise:fra_Latn,premise,fra_Latn,neutral,A blond singer is performing as people dance behind her.,Gwen Stefani sings while fans dance.,A blonde singer performs as people dance behind her.,Gwen Stefani sings while fans dance.,A blond singer is performing as people dance behind her.,A blonde singer performs as people dance behind her.,True,[],0.9974015951156616,0.9969237446784973,0.9969237446784973,1,0.9906813502311707,[],[],,,0.07407407407407407,0.9285714285714286,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.01239491,,,,,neutral,0.9921020865440369,0.00725846691057086,0.9921020865440369,0.0006395249511115253,neutral,0.9906813502311707,True,True,STABLE_GOLD,-0.001420736312866211,False,False,False,5704
16,16:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,"A man in sunglasses, a red striped sweater, and a leather jacket smiles and points his finger.",A black man in sunglasses and a leather jacket is smiling while pointing a finger,"A man in sunglasses, a red striped sweater, and a leather jacket smiles and points his finger.",A black man with sunglasses and a leather jacket smiles pointing a finger.,A black man in sunglasses and a leather jacket is smiling while pointing a finger,A black man with sunglasses and a leather jacket smiles pointing a finger.,True,[],0.9879569411277771,0.9907644987106323,0.9879569411277771,1,0.9935203194618225,[],"[{""group"":""space"",""original"":{""in"":1},""candidate"":{},""field"":""hypothesis""}]",,,0.10967741935483866,0.9135802469135802,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.11852274,,,,,neutral,0.995549201965332,0.003865598700940609,0.995549201965332,0.0005851908936165273,neutral,0.9935203194618225,True,True,STABLE_GOLD,-0.0020288825035095215,False,False,False,6279
16,16:premise:fra_Latn,premise,fra_Latn,neutral,"A man in sunglasses, a red striped sweater, and a leather jacket smiles and points his finger.",A black man in sunglasses and a leather jacket is smiling while pointing a finger,"A man with sunglasses, a striped red sweater and a leather jacket smiles and points his finger.",A black man in sunglasses and a leather jacket is smiling while pointing a finger,"A man in sunglasses, a red striped sweater, and a leather jacket smiles and points his finger.","A man with sunglasses, a striped red sweater and a leather jacket smiles and points his finger.",True,[],0.9901705384254456,0.9924111366271973,0.9901705384254456,1,0.9950945377349854,[],"[{""group"":""space"",""original"":{""in"":1},""candidate"":{},""field"":""premise""}]",,,0.06878306878306883,1.0106382978723405,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.11473492,,,,,neutral,0.995549201965332,0.003865598700940609,0.995549201965332,0.0005851908936165273,neutral,0.9950945377349854,True,True,STABLE_GOLD,-0.0004546642303466797,False,False,False,6279
17,17:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,A person picking garbanzo beans with her bear hands.,A person picks garbanzo beans with bear paws for hands.,A person picking garbanzo beans with her bear hands.,A person chooses garbanzo beans with bear legs for their hands.,A person picks garbanzo beans with bear paws for hands.,A person chooses garbanzo beans with bear legs for their hands.,False,"[""semantic_drift"",""label_flip""]",0.00999884307384491,0.010619017295539379,0.00999884307384491,2,0.0399911031126976,[],[],,,0.1694915254237288,1.1454545454545455,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.95001005,,,,,entailment,0.1327843815088272,0.8205242156982422,0.1327843815088272,0.046691395342350006,contradiction,0.0399911031126976,False,False,NON_GOLD_TRANSITION,-0.09279327839612961,False,False,False,7321
17,17:premise:fra_Latn,premise,fra_Latn,neutral,A person picking garbanzo beans with her bear hands.,A person picks garbanzo beans with bear paws for hands.,A person who collects garbanzo beans with his bear hands.,A person picks garbanzo beans with bear paws for hands.,A person picking garbanzo beans with her bear hands.,A person who collects garbanzo beans with his bear hands.,False,"[""semantic_drift"",""label_flip""]",0.06081399321556091,0.0049889544025063515,0.0049889544025063515,0,0.015354876406490803,[],[],,,0.19266055045871555,1.0961538461538463,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.97965617,,,,,entailment,0.1327843815088272,0.8205242156982422,0.1327843815088272,0.046691395342350006,entailment,0.015354876406490803,False,False,VERIFIER_GOLD_DISAGREEMENT_STABLE,-0.1174295051023364,False,False,False,7321
18,18:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,A dog running fast with ears flying.,The dog is running fast.,A dog running fast with ears flying.,The dog runs fast.,The dog is running fast.,The dog runs fast.,True,[],0.9975548386573792,0.9948099851608276,0.9948099851608276,0,0.99335116147995,[],[],,,0.19047619047619047,0.75,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.01183885,,,,,entailment,0.9953662157058716,0.9953662157058716,0.004053138662129641,0.0005806832923553884,entailment,0.99335116147995,True,True,STABLE_GOLD,-0.002015054225921631,False,False,False,8269
18,18:premise:fra_Latn,premise,fra_Latn,entailment,A dog running fast with ears flying.,The dog is running fast.,A dog that runs fast with flying ears.,The dog is running fast.,A dog running fast with ears flying.,A dog that runs fast with flying ears.,True,[],0.9957169890403748,0.9942838549613953,0.9942838549613953,0,0.9910236597061157,[],[],,,0.2702702702702703,1.0555555555555556,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.01469249,,,,,entailment,0.9953662157058716,0.9953662157058716,0.004053138662129641,0.0005806832923553884,entailment,0.9910236597061157,True,True,STABLE_GOLD,-0.004342555999755859,False,False,False,8269
19,19:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,A young boy sit alone in a wagon and holds on tightly to two cattle as they follow his mother's wagon down a dusty dirt road.,A boy and his mother are moving.,A young boy sit alone in a wagon and holds on tightly to two cattle as they follow his mother's wagon down a dusty dirt road.,A boy and his mother are moving.,A boy and his mother are moving.,A boy and his mother are moving.,False,"[""trivial_copy"",""label_flip""]",0.9970179796218872,0.9970179796218872,0.9970179796218872,0,0.01434814091771841,[],[],,,0.0,1.0,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.98863388,,,,,entailment,0.014348148368299007,0.9557139277458191,0.014348148368299007,0.029937999323010445,entailment,0.01434814091771841,False,False,VERIFIER_GOLD_DISAGREEMENT_STABLE,-7.450580596923828e-09,False,False,False,8435
19,19:premise:fra_Latn,premise,fra_Latn,neutral,A young boy sit alone in a wagon and holds on tightly to two cattle as they follow his mother's wagon down a dusty dirt road.,A boy and his mother are moving.,A young boy is sitting alone in a chariot and clinging tightly to two cattle that follow his mother's chariot on a dirt road.,A boy and his mother are moving.,A young boy sit alone in a wagon and holds on tightly to two cattle as they follow his mother's wagon down a dusty dirt road.,A young boy is sitting alone in a chariot and clinging tightly to two cattle that follow his mother's chariot on a dirt road.,False,"[""semantic_drift"",""label_flip""]",0.34918639063835144,0.9048515558242798,0.34918639063835144,0,0.05709698423743248,[],[],,,0.21599999999999997,1.0,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.59371663,,,,,entailment,0.014348148368299007,0.9557139277458191,0.014348148368299007,0.029937999323010445,entailment,0.05709698423743248,False,False,VERIFIER_GOLD_DISAGREEMENT_STABLE,0.04274883586913347,False,False,False,8435
20,20:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,A woman in a white jacket is standing next to an older woman while reviewing a subway map.,Two two women are going to take the subway into town.,A woman in a white jacket is standing next to an older woman while reviewing a subway map.,Two women are taking the subway to the city.,Two two women are going to take the subway into town.,Two women are taking the subway to the city.,False,"[""hard_cue_changed""]",0.9939765930175781,0.9970983266830444,0.9939765930175781,1,0.970716655254364,"[{""group"":""number"",""original"":{""two"":2},""candidate"":{""two"":1},""field"":""hypothesis""}]",[],"{""two"":2}","{""two"":1}",0.2989690721649485,0.8301886792452831,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.03530675,,,,,neutral,0.9943884015083313,0.0036980481818318367,0.9943884015083313,0.0019135347101837397,neutral,0.970716655254364,True,True,STABLE_GOLD,-0.023671746253967285,False,False,False,9707
20,20:premise:fra_Latn,premise,fra_Latn,neutral,A woman in a white jacket is standing next to an older woman while reviewing a subway map.,Two two women are going to take the subway into town.,A woman in a white jacket is standing next to an elderly woman looking at a map of the subway.,Two two women are going to take the subway into town.,A woman in a white jacket is standing next to an older woman while reviewing a subway map.,A woman in a white jacket is standing next to an elderly woman looking at a map of the subway.,True,[],0.9870295524597168,0.9974886178970337,0.9870295524597168,1,0.9935508966445923,[],[],,,0.19565217391304346,1.0444444444444445,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.01941955,,,,,neutral,0.9943884015083313,0.0036980481818318367,0.9943884015083313,0.0019135347101837397,neutral,0.9935508966445923,True,True,STABLE_GOLD,-0.0008375048637390137,False,False,False,9707
21,21:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,Two girls looking in microscopes.,the two girls are listening to music while in science class instead of doing their homework,Two girls looking in microscopes.,Both girls listen to music in science class instead of doing their homework.,the two girls are listening to music while in science class instead of doing their homework,Both girls listen to music in science class instead of doing their homework.,False,"[""hard_cue_changed""]",0.9962235689163208,0.995875895023346,0.995875895023346,2,0.9995075464248657,"[{""group"":""number"",""original"":{""two"":1},""candidate"":{},""field"":""hypothesis""}]",[],"{""two"":1}",{},0.12574850299401197,0.8351648351648352,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00461656,,,,,contradiction,0.9993793964385986,9.070375381270424e-05,0.0005298848263919353,0.9993793964385986,contradiction,0.9995075464248657,True,True,STABLE_GOLD,0.00012814998626708984,False,False,False,10680
21,21:premise:fra_Latn,premise,fra_Latn,contradiction,Two girls looking in microscopes.,the two girls are listening to music while in science class instead of doing their homework,Two girls looking at the microscope.,the two girls are listening to music while in science class instead of doing their homework,Two girls looking in microscopes.,Two girls looking at the microscope.,True,[],0.9767071008682251,0.9540716409683228,0.9540716409683228,2,0.9994245767593384,[],"[{""group"":""space"",""original"":{""in"":1},""candidate"":{},""field"":""premise""}]",,,0.13043478260869568,1.0909090909090908,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.14650378,,,,,contradiction,0.9993793964385986,9.070375381270424e-05,0.0005298848263919353,0.9993793964385986,contradiction,0.9994245767593384,True,True,STABLE_GOLD,4.5180320739746094e-05,False,False,False,10680
22,22:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,Two men in suits laugh together.,The two guys in suits are talking and smiling.,Two men in suits laugh together.,The two guys in the suit are talking and smiling.,The two guys in suits are talking and smiling.,The two guys in the suit are talking and smiling.,False,"[""low_nli_confidence""]",0.9915891289710999,0.9807124137878418,0.9807124137878418,1,0.7142044305801392,[],[],,,0.052631578947368474,1.065217391304348,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.30508316,,,,,neutral,0.7599707841873169,0.17309468984603882,0.7599707841873169,0.0669345036149025,neutral,0.7142044305801392,True,True,STABLE_GOLD,-0.045766353607177734,False,False,False,11003
22,22:premise:fra_Latn,premise,fra_Latn,neutral,Two men in suits laugh together.,The two guys in suits are talking and smiling.,Two men in suits laughing together.,The two guys in suits are talking and smiling.,Two men in suits laugh together.,Two men in suits laughing together.,False,"[""label_flip""]",0.9958398342132568,0.9967206120491028,0.9958398342132568,0,0.45672398805618286,[],[],,,0.04477611940298509,1.09375,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.54743618,,,,,neutral,0.7599707841873169,0.17309468984603882,0.7599707841873169,0.0669345036149025,entailment,0.45672398805618286,True,False,TRUE_FLIP,-0.30324679613113403,False,True,False,11003
